User ID;Subscription Type;Monthly Revenue;Join Date;Last Payment Date;Country;Age;Gender;Device;Plan Duration
334;Standard;11;28/07/2022;28/06/2023;Australia;34;Male;Smart TV;11 Months
335;Basic;10;11/08/2022;25/06/2023;Germany;47;Female;Tablet;11 Months
336;Premium;12;02/09/2022;26/06/2023;France;35;Male;Laptop;10 Months
337;Basic;13;11/10/2022;27/06/2023;Brazil;36;Male;Laptop;9 Months
338;Standard;12;15/10/2022;27/06/2023;Mexico;33;Male;Tablet;9 Months
339;Premium;13;05/10/2022;25/06/2023;Spain;30;Female;Laptop;9 Months
340;Basic;14;13/09/2022;25/06/2023;Italy;44;Female;Smartphone;10 Months
341;Premium;13;24/08/2022;26/06/2023;United States;44;Female;Laptop;10 Months
342;Basic;11;09/08/2022;26/06/2023;Canada;41;Female;Laptop;11 Months
343;Standard;13;06/08/2022;25/06/2023;United Kingdom;46;Male;Smart TV;11 Months
344;Standard;13;07/08/2022;26/06/2023;Australia;42;Female;Smartphone;11 Months
345;Basic;10;08/08/2022;25/06/2023;Germany;48;Female;Smart TV;11 Months
346;Premium;15;31/08/2022;26/06/2023;France;37;Male;Tablet;10 Months
347;Basic;14;21/09/2022;28/06/2023;Brazil;29;Male;Smartphone;9 Months
348;Standard;14;05/10/2022;26/06/2023;Mexico;30;Male;Smart TV;9 Months
349;Premium;14;02/11/2022;26/06/2023;Spain;28;Male;Smartphone;8 Months
350;Basic;10;02/11/2022;28/06/2023;Italy;44;Female;Smartphone;8 Months
351;Premium;11;02/11/2022;28/06/2023;United States;34;Female;Smart TV;8 Months
352;Basic;10;20/09/2022;26/06/2023;Canada;38;Male;Laptop;9 Months
353;Standard;14;10/08/2022;26/06/2023;United Kingdom;34;Female;Smartphone;11 Months
354;Standard;10;16/08/2022;28/06/2023;Australia;40;Female;Laptop;11 Months
355;Basic;15;12/10/2022;27/06/2023;Germany;32;Female;Tablet;9 Months
356;Premium;11;14/10/2022;30/06/2023;France;38;Male;Smart TV;9 Months
357;Basic;15;18/10/2022;26/06/2023;Brazil;39;Male;Smartphone;8 Months
358;Standard;12;11/11/2022;28/06/2023;Mexico;34;Female;Smart TV;8 Months
359;Premium;11;20/11/2022;26/06/2023;Spain;41;Male;Smartphone;7 Months
360;Basic;15;21/11/2022;30/06/2023;Italy;43;Female;Tablet;7 Months
361;Premium;12;25/11/2022;28/06/2023;United States;36;Female;Laptop;7 Months
362;Basic;11;08/12/2022;27/06/2023;Canada;31;Male;Laptop;7 Months
363;Standard;12;01/11/2022;25/06/2023;United Kingdom;47;Female;Smart TV;8 Months
364;Standard;14;12/10/2022;29/06/2023;Australia;48;Male;Smart TV;9 Months
365;Basic;11;13/10/2022;27/06/2023;Germany;36;Male;Laptop;9 Months
366;Premium;12;17/10/2022;29/06/2023;France;41;Male;Smart TV;9 Months
367;Basic;13;23/10/2022;25/06/2023;Brazil;32;Male;Laptop;8 Months
368;Standard;13;24/10/2022;28/06/2023;Mexico;28;Male;Smartphone;8 Months
369;Premium;12;25/10/2022;27/06/2023;Spain;46;Female;Smartphone;8 Months
370;Basic;11;22/10/2022;29/06/2023;Italy;46;Female;Smartphone;8 Months
371;Basic;11;30/09/2022;25/06/2023;United States;47;Male;Tablet;9 Months
372;Basic;11;06/09/2022;27/06/2023;Canada;31;Female;Tablet;10 Months
373;Standard;10;18/06/2022;26/06/2023;United Kingdom;44;Female;Tablet;12 Months
374;Premium;10;12/06/2022;28/06/2023;Australia;39;Female;Laptop;13 Months
375;Basic;14;17/06/2022;28/06/2023;Germany;44;Female;Laptop;13 Months
376;Basic;12;20/06/2022;27/06/2023;France;39;Female;Smartphone;12 Months
377;Premium;12;27/08/2022;28/06/2023;Brazil;37;Male;Laptop;10 Months
378;Standard;14;13/08/2022;27/06/2023;Mexico;47;Female;Laptop;11 Months
379;Standard;10;12/08/2022;28/06/2023;Spain;46;Female;Smart TV;11 Months
380;Basic;15;05/08/2022;27/06/2023;Italy;27;Female;Smart TV;11 Months
381;Premium;10;14/07/2022;27/06/2023;United States;43;Female;Laptop;12 Months
382;Standard;10;07/06/2022;26/06/2023;Canada;51;Male;Smart TV;13 Months
383;Basic;10;01/06/2022;27/06/2023;United Kingdom;49;Male;Smart TV;13 Months
384;Standard;10;19/05/2022;28/06/2023;Australia;35;Female;Smartphone;14 Months
385;Premium;15;22/05/2022;27/06/2023;Germany;44;Male;Smartphone;13 Months
386;Basic;14;11/07/2022;26/06/2023;France;48;Male;Tablet;12 Months
387;Premium;11;19/07/2022;28/06/2023;Brazil;39;Female;Tablet;11 Months
388;Standard;12;21/07/2022;28/06/2023;Mexico;38;Male;Laptop;11 Months
389;Basic;14;02/08/2022;26/06/2023;Spain;45;Male;Smart TV;11 Months
390;Standard;13;03/07/2022;28/06/2023;Italy;43;Female;Laptop;12 Months
391;Premium;13;23/06/2022;27/06/2023;United States;42;Male;Laptop;12 Months
392;Basic;15;03/06/2022;28/06/2023;Canada;28;Male;Smart TV;13 Months
393;Standard;10;03/06/2022;26/06/2023;United Kingdom;40;Male;Tablet;13 Months
394;Premium;14;30/05/2022;27/06/2023;Australia;41;Female;Tablet;13 Months
395;Basic;12;05/06/2022;26/06/2023;Germany;45;Female;Laptop;13 Months
396;Premium;14;10/06/2022;27/06/2023;France;30;Female;Smartphone;13 Months
397;Basic;11;14/07/2022;26/06/2023;Brazil;31;Female;Smartphone;12 Months
398;Standard;13;15/07/2022;27/06/2023;Mexico;51;Female;Tablet;12 Months
399;Standard;12;14/07/2022;25/06/2023;Spain;44;Female;Smartphone;12 Months
400;Basic;14;13/07/2022;27/06/2023;Italy;49;Male;Laptop;12 Months
401;Premium;12;17/07/2022;26/06/2023;United States;47;Female;Laptop;11 Months
402;Basic;14;21/07/2022;26/06/2023;Canada;42;Male;Smartphone;11 Months
403;Standard;13;23/07/2022;28/06/2023;United Kingdom;28;Male;Smartphone;11 Months
404;Premium;13;01/08/2022;28/06/2023;Australia;28;Male;Smartphone;11 Months
405;Basic;13;06/08/2022;26/06/2023;Germany;49;Female;Tablet;11 Months
406;Premium;12;19/08/2022;26/06/2023;France;32;Female;Smartphone;10 Months
407;Basic;12;26/08/2022;27/06/2023;Brazil;37;Female;Tablet;10 Months
408;Standard;13;27/09/2022;27/06/2023;Mexico;37;Female;Tablet;9 Months
409;Standard;14;15/09/2022;25/06/2023;Spain;37;Male;Smartphone;9 Months
410;Basic;15;02/09/2022;25/06/2023;Italy;37;Male;Smart TV;10 Months
411;Premium;14;03/09/2022;26/06/2023;United States;48;Female;Tablet;10 Months
412;Basic;12;03/09/2022;26/06/2023;Canada;47;Male;Laptop;10 Months
413;Standard;13;24/08/2022;26/06/2023;United Kingdom;41;Female;Smartphone;10 Months
414;Premium;14;21/08/2022;27/06/2023;Australia;47;Female;Laptop;10 Months
415;Basic;13;23/08/2022;25/06/2023;Germany;39;Female;Smartphone;10 Months
416;Premium;10;02/09/2022;26/06/2023;France;28;Male;Tablet;10 Months
417;Basic;14;21/09/2022;29/06/2023;Brazil;31;Male;Smart TV;9 Months
418;Standard;14;21/10/2022;27/06/2023;Mexico;47;Female;Smart TV;8 Months
419;Standard;11;30/10/2022;27/06/2023;Spain;27;Female;Laptop;8 Months
420;Basic;10;02/11/2022;28/06/2023;Italy;28;Male;Laptop;8 Months
421;Premium;14;16/10/2022;28/06/2023;United States;33;Male;Tablet;9 Months
422;Basic;14;15/09/2022;29/06/2023;Canada;29;Female;Tablet;10 Months
423;Standard;15;12/09/2022;27/06/2023;United Kingdom;41;Male;Smartphone;10 Months
424;Premium;12;18/09/2022;29/06/2023;Australia;28;Female;Tablet;9 Months
425;Basic;13;04/10/2022;27/06/2023;Germany;38;Male;Tablet;9 Months
426;Premium;15;05/10/2022;30/06/2023;France;35;Male;Laptop;9 Months
427;Basic;11;06/11/2022;26/06/2023;Brazil;51;Male;Smart TV;8 Months
428;Standard;12;17/11/2022;28/06/2023;Mexico;45;Male;Smartphone;7 Months
429;Standard;14;18/11/2022;26/06/2023;Spain;51;Male;Laptop;7 Months
430;Basic;14;22/11/2022;30/06/2023;Italy;46;Female;Smart TV;7 Months
431;Premium;15;04/12/2022;28/06/2023;United States;28;Male;Smart TV;7 Months
432;Basic;12;19/11/2022;30/06/2023;Canada;46;Female;Smart TV;7 Months
433;Standard;11;06/11/2022;25/06/2023;United Kingdom;46;Female;Smartphone;8 Months
434;Premium;12;15/10/2022;29/06/2023;Australia;32;Female;Laptop;9 Months
435;Basic;11;17/10/2022;28/06/2023;Germany;39;Female;Smart TV;8 Months
436;Premium;11;19/10/2022;29/06/2023;France;41;Female;Smartphone;8 Months
437;Basic;13;23/10/2022;25/06/2023;Brazil;47;Male;Smart TV;8 Months
438;Standard;12;24/10/2022;28/06/2023;Mexico;35;Male;Smart TV;8 Months
439;Standard;12;23/10/2022;27/06/2023;Spain;37;Female;Smart TV;8 Months
440;Basic;11;10/10/2022;29/06/2023;Italy;47;Male;Tablet;9 Months
441;Premium;13;05/10/2022;28/06/2023;United States;48;Female;Laptop;9 Months
442;Basic;12;01/07/2022;27/06/2023;Canada;30;Female;Laptop;12 Months
443;Standard;10;01/07/2022;27/06/2023;United Kingdom;36;Male;Smart TV;12 Months
444;Premium;10;25/06/2022;28/06/2023;Australia;50;Female;Smartphone;12 Months
445;Basic;12;24/06/2022;28/06/2023;Germany;41;Male;Tablet;12 Months
446;Basic;14;28/06/2022;28/06/2023;France;46;Female;Smartphone;12 Months
447;Basic;15;11/08/2022;28/06/2023;Brazil;36;Female;Laptop;11 Months
448;Standard;14;12/08/2022;27/06/2023;Mexico;48;Male;Tablet;11 Months
449;Premium;10;07/08/2022;28/06/2023;Spain;37;Female;Laptop;11 Months
450;Basic;14;06/08/2022;27/06/2023;Italy;49;Male;Laptop;11 Months
451;Basic;12;18/07/2022;28/06/2023;United States;31;Female;Laptop;12 Months
452;Premium;12;16/06/2022;26/06/2023;Canada;42;Female;Laptop;13 Months
453;Standard;11;30/05/2022;28/06/2023;United Kingdom;45;Female;Tablet;13 Months
454;Standard;15;28/05/2022;28/06/2023;Australia;51;Female;Tablet;13 Months
455;Basic;11;31/05/2022;27/06/2023;Germany;31;Female;Smart TV;13 Months
456;Premium;14;04/06/2022;27/06/2023;France;41;Male;Tablet;13 Months
457;Standard;14;29/06/2022;28/06/2023;Brazil;40;Male;Smart TV;12 Months
458;Basic;10;24/07/2022;28/06/2023;Mexico;27;Male;Tablet;11 Months
459;Standard;10;19/07/2022;27/06/2023;Spain;46;Female;Tablet;11 Months
460;Premium;10;30/06/2022;28/06/2023;Italy;30;Female;Smart TV;12 Months
461;Basic;11;16/06/2022;27/06/2023;United States;37;Male;Smart TV;13 Months
462;Premium;15;10/06/2022;28/06/2023;Canada;45;Male;Smartphone;13 Months
463;Standard;11;01/06/2022;26/06/2023;United Kingdom;40;Male;Smart TV;13 Months
464;Basic;13;03/06/2022;28/06/2023;Australia;45;Male;Laptop;13 Months
465;Standard;11;05/06/2022;26/06/2023;Germany;34;Male;Laptop;13 Months
466;Premium;10;07/06/2022;27/06/2023;France;33;Male;Laptop;13 Months
467;Basic;10;22/06/2022;26/06/2023;Brazil;47;Female;Laptop;12 Months
468;Standard;11;28/06/2022;27/06/2023;Mexico;32;Male;Smart TV;12 Months
469;Premium;12;29/06/2022;29/06/2023;Spain;41;Female;Tablet;12 Months
470;Basic;15;03/07/2022;28/06/2023;Italy;31;Female;Tablet;12 Months
471;Premium;15;08/07/2022;27/06/2023;United States;43;Male;Tablet;12 Months
472;Basic;10;13/07/2022;27/06/2023;Canada;32;Female;Tablet;12 Months
473;Standard;10;27/07/2022;28/06/2023;United Kingdom;46;Female;Smartphone;11 Months
474;Standard;14;30/07/2022;28/06/2023;Australia;38;Male;Smartphone;11 Months
475;Basic;11;13/08/2022;26/06/2023;Germany;31;Female;Smart TV;11 Months
476;Premium;14;18/08/2022;26/06/2023;France;31;Female;Laptop;10 Months
477;Basic;10;24/08/2022;27/06/2023;Brazil;50;Male;Laptop;10 Months
478;Standard;10;08/09/2022;27/06/2023;Mexico;32;Male;Laptop;10 Months
479;Premium;13;04/09/2022;27/06/2023;Spain;38;Female;Smartphone;10 Months
480;Basic;15;04/09/2022;27/06/2023;Italy;37;Female;Laptop;10 Months
481;Premium;12;04/09/2022;26/06/2023;United States;36;Male;Smart TV;10 Months
482;Basic;11;27/08/2022;27/06/2023;Canada;30;Male;Smart TV;10 Months
483;Standard;14;25/08/2022;27/06/2023;United Kingdom;28;Male;Smart TV;10 Months
484;Standard;13;25/08/2022;28/06/2023;Australia;40;Male;Smartphone;10 Months
485;Basic;14;01/09/2022;28/06/2023;Germany;28;Female;Tablet;10 Months
486;Premium;15;13/09/2022;26/06/2023;France;37;Female;Laptop;10 Months
487;Basic;15;05/10/2022;29/06/2023;Brazil;30;Male;Smart TV;9 Months
488;Standard;11;08/10/2022;28/06/2023;Mexico;33;Female;Smart TV;9 Months
489;Premium;11;26/10/2022;28/06/2023;Spain;49;Male;Tablet;8 Months
490;Basic;12;18/10/2022;29/06/2023;Italy;36;Female;Smart TV;8 Months
491;Premium;12;07/10/2022;28/06/2023;United States;28;Female;Smartphone;9 Months
492;Basic;10;17/09/2022;30/06/2023;Canada;51;Male;Tablet;10 Months
493;Standard;11;18/09/2022;27/06/2023;United Kingdom;35;Female;Smartphone;9 Months
494;Standard;14;27/09/2022;29/06/2023;Australia;31;Male;Smart TV;9 Months
495;Basic;13;30/09/2022;27/06/2023;Germany;39;Male;Smartphone;9 Months
496;Premium;10;30/10/2022;30/06/2023;France;51;Female;Laptop;8 Months
497;Basic;11;09/11/2022;29/06/2023;Brazil;44;Male;Smartphone;8 Months
498;Standard;11;17/11/2022;28/06/2023;Mexico;41;Female;Smartphone;7 Months
499;Premium;10;18/11/2022;26/06/2023;Spain;28;Female;Laptop;7 Months
500;Basic;15;22/11/2022;30/06/2023;Italy;38;Male;Laptop;7 Months
501;Premium;14;22/11/2022;28/06/2023;Spain;43;Male;Smartphone;7 Months
502;Basic;13;21/11/2022;30/06/2023;Spain;38;Male;Smartphone;7 Months
503;Standard;14;10/11/2022;26/06/2023;United States;30;Male;Tablet;8 Months
504;Standard;12;21/10/2022;29/06/2023;Canada;32;Female;Laptop;8 Months
505;Basic;11;21/10/2022;28/06/2023;United States;35;Male;Smartphone;8 Months
506;Premium;14;23/10/2022;29/06/2023;United States;27;Male;Smart TV;8 Months
507;Basic;15;24/10/2022;26/06/2023;Canada;49;Female;Tablet;8 Months
508;Standard;12;23/10/2022;28/06/2023;United Kingdom;42;Female;Tablet;8 Months
509;Premium;10;21/10/2022;28/06/2023;Australia;40;Male;Smartphone;8 Months
510;Basic;15;06/10/2022;29/06/2023;Germany;43;Female;Tablet;9 Months
511;Premium;11;26/07/2022;28/06/2023;France;44;Female;Smart TV;11 Months
512;Basic;15;13/07/2022;28/06/2023;Brazil;32;Male;Tablet;12 Months
513;Standard;10;06/07/2022;28/06/2023;Mexico;50;Male;Tablet;12 Months
514;Standard;14;07/07/2022;28/06/2023;Spain;35;Male;Tablet;12 Months
515;Basic;15;01/07/2022;29/06/2023;Italy;44;Female;Laptop;12 Months
516;Premium;14;31/07/2022;28/06/2023;Spain;42;Female;Smart TV;11 Months
517;Basic;12;06/08/2022;28/06/2023;Spain;34;Female;Smart TV;11 Months
518;Standard;15;07/08/2022;27/06/2023;United States;37;Female;Tablet;11 Months
519;Premium;10;06/08/2022;28/06/2023;Canada;43;Male;Smartphone;11 Months
520;Basic;13;03/08/2022;28/06/2023;United States;32;Male;Smart TV;11 Months
521;Basic;15;18/06/2022;28/06/2023;United States;33;Female;Smart TV;13 Months
522;Basic;14;17/06/2022;27/06/2023;Canada;32;Female;Tablet;13 Months
523;Standard;13;07/06/2022;29/06/2023;United Kingdom;41;Male;Smartphone;13 Months
524;Premium;15;06/06/2022;28/06/2023;Australia;31;Male;Tablet;13 Months
525;Basic;14;04/06/2022;27/06/2023;Germany;44;Male;Tablet;13 Months
526;Basic;11;20/06/2022;28/06/2023;France;49;Male;Laptop;12 Months
527;Premium;10;10/07/2022;28/06/2023;Brazil;48;Female;Tablet;12 Months
528;Standard;13;13/07/2022;29/06/2023;Mexico;42;Female;Smartphone;12 Months
529;Standard;11;07/07/2022;27/06/2023;Spain;50;Female;Laptop;12 Months
530;Basic;14;22/06/2022;28/06/2023;Italy;49;Female;Smart TV;12 Months
531;Premium;14;15/06/2022;27/06/2023;Spain;30;Female;Laptop;13 Months
532;Standard;11;03/06/2022;28/06/2023;Spain;38;Male;Laptop;13 Months
533;Basic;14;04/06/2022;27/06/2023;United States;38;Male;Smartphone;13 Months
534;Standard;11;05/06/2022;28/06/2023;Canada;39;Female;Smart TV;13 Months
535;Premium;15;07/06/2022;29/06/2023;United States;42;Female;Laptop;13 Months
536;Basic;10;14/06/2022;29/06/2023;United States;28;Male;Smart TV;13 Months
537;Premium;10;17/06/2022;27/06/2023;Canada;38;Male;Smartphone;13 Months
538;Standard;14;19/06/2022;28/06/2023;United Kingdom;40;Female;Tablet;12 Months
539;Basic;12;02/07/2022;29/06/2023;Australia;30;Female;Tablet;12 Months
540;Standard;10;03/07/2022;29/06/2023;Germany;40;Male;Smartphone;12 Months
541;Premium;10;13/07/2022;27/06/2023;France;31;Male;Smart TV;12 Months
542;Basic;14;26/07/2022;27/06/2023;Brazil;41;Male;Smartphone;11 Months
543;Standard;11;27/07/2022;28/06/2023;Mexico;37;Male;Smartphone;11 Months
544;Premium;14;08/08/2022;28/06/2023;Spain;49;Male;Tablet;11 Months
545;Basic;14;17/08/2022;27/06/2023;Italy;29;Male;Smart TV;10 Months
546;Premium;10;20/08/2022;26/06/2023;Spain;31;Male;Smart TV;10 Months
547;Basic;10;05/09/2022;27/06/2023;Spain;39;Male;Tablet;10 Months
548;Standard;12;05/09/2022;27/06/2023;United States;51;Female;Smartphone;10 Months
549;Standard;10;05/09/2022;27/06/2023;Canada;38;Female;Smartphone;10 Months
550;Basic;11;06/09/2022;27/06/2023;United States;29;Female;Tablet;10 Months
551;Premium;13;03/09/2022;28/06/2023;United States;41;Female;Laptop;10 Months
552;Basic;13;29/08/2022;27/06/2023;Canada;48;Female;Tablet;10 Months
553;Standard;14;27/08/2022;28/06/2023;United Kingdom;39;Male;Smart TV;10 Months
554;Premium;12;29/08/2022;29/06/2023;Australia;37;Male;Smartphone;10 Months
555;Basic;11;13/09/2022;28/06/2023;Germany;37;Female;Smartphone;10 Months
556;Premium;14;24/09/2022;27/06/2023;France;34;Male;Smartphone;9 Months
557;Basic;15;05/10/2022;29/06/2023;Brazil;37;Male;Smartphone;9 Months
558;Standard;14;18/10/2022;30/06/2023;Mexico;37;Female;Smart TV;9 Months
559;Standard;13;19/10/2022;28/06/2023;Spain;51;Female;Tablet;8 Months
560;Basic;15;14/10/2022;29/06/2023;Italy;45;Male;Laptop;9 Months
561;Premium;14;30/09/2022;28/06/2023;Spain;29;Female;Laptop;9 Months
562;Basic;14;19/09/2022;30/06/2023;Spain;37;Male;Laptop;9 Months
563;Standard;10;24/09/2022;29/06/2023;United States;34;Male;Tablet;9 Months
564;Premium;14;28/09/2022;29/06/2023;Canada;35;Male;Smartphone;9 Months
565;Basic;12;29/09/2022;27/06/2023;United States;29;Male;Laptop;9 Months
566;Premium;11;11/10/2022;01/07/2023;United States;45;Male;Tablet;9 Months
567;Basic;14;08/11/2022;29/06/2023;Canada;36;Male;Smart TV;8 Months
568;Standard;11;16/11/2022;28/06/2023;United Kingdom;27;Female;Laptop;7 Months
569;Standard;10;17/11/2022;26/06/2023;Australia;31;Female;Laptop;7 Months
570;Basic;10;20/11/2022;30/06/2023;Germany;41;Female;Laptop;7 Months
571;Premium;13;21/11/2022;29/06/2023;France;37;Male;Smart TV;7 Months
572;Basic;12;21/11/2022;30/06/2023;Brazil;49;Female;Tablet;7 Months
573;Standard;12;18/11/2022;27/06/2023;Mexico;37;Female;Smart TV;7 Months
574;Premium;14;26/10/2022;29/06/2023;Spain;36;Female;Smartphone;8 Months
575;Basic;13;25/10/2022;28/06/2023;Italy;38;Female;Smart TV;8 Months
576;Premium;15;26/10/2022;30/06/2023;Spain;49;Female;Tablet;8 Months
577;Basic;15;23/10/2022;26/06/2023;Spain;31;Male;Laptop;8 Months
578;Standard;13;23/10/2022;28/06/2023;United States;29;Female;Laptop;8 Months
579;Standard;12;16/10/2022;28/06/2023;Canada;35;Female;Tablet;9 Months
580;Basic;14;09/08/2022;29/06/2023;United States;46;Female;Tablet;11 Months
581;Premium;10;02/08/2022;29/06/2023;United States;29;Female;Laptop;11 Months
582;Basic;12;16/07/2022;28/06/2023;Canada;43;Female;Laptop;12 Months
583;Standard;15;17/07/2022;28/06/2023;United Kingdom;38;Female;Tablet;12 Months
584;Premium;14;14/07/2022;28/06/2023;Australia;48;Female;Smart TV;12 Months
585;Basic;14;16/07/2022;29/06/2023;Germany;41;Male;Laptop;12 Months
586;Premium;15;06/08/2022;29/06/2023;France;51;Female;Laptop;11 Months
587;Basic;14;07/08/2022;28/06/2023;Brazil;39;Male;Smart TV;11 Months
588;Standard;11;07/08/2022;27/06/2023;Mexico;31;Male;Smartphone;11 Months
589;Standard;15;04/08/2022;29/06/2023;Spain;28;Male;Laptop;11 Months
590;Basic;15;29/07/2022;29/06/2023;Italy;47;Male;Laptop;11 Months
591;Premium;14;19/06/2022;28/06/2023;Spain;35;Female;Smart TV;12 Months
592;Basic;15;09/06/2022;29/06/2023;Spain;33;Male;Smartphone;13 Months
593;Standard;11;06/06/2022;29/06/2023;United States;41;Male;Smartphone;13 Months
594;Premium;12;06/06/2022;30/06/2023;Canada;38;Female;Smart TV;13 Months
595;Basic;10;11/06/2022;28/06/2023;United States;49;Male;Laptop;13 Months
596;Basic;14;18/06/2022;28/06/2023;United States;29;Female;Smart TV;13 Months
597;Basic;13;27/06/2022;28/06/2023;Canada;50;Male;Laptop;12 Months
598;Standard;12;05/07/2022;29/06/2023;United Kingdom;29;Female;Tablet;12 Months
599;Premium;15;06/07/2022;27/06/2023;Australia;44;Male;Smart TV;12 Months
600;Basic;14;16/06/2022;29/06/2023;Germany;36;Female;Smart TV;13 Months
601;Basic;14;05/06/2022;30/06/2023;France;46;Female;Smart TV;13 Months
602;Premium;14;05/06/2022;29/06/2023;Brazil;30;Male;Smartphone;13 Months
603;Standard;15;06/06/2022;27/06/2023;Mexico;46;Female;Tablet;13 Months
604;Standard;15;07/06/2022;28/06/2023;Spain;33;Male;Smartphone;13 Months
605;Basic;15;10/06/2022;29/06/2023;Italy;46;Female;Tablet;13 Months
606;Premium;14;13/06/2022;29/06/2023;Spain;50;Male;Tablet;13 Months
607;Standard;14;14/06/2022;27/06/2023;Spain;27;Female;Smart TV;13 Months
608;Basic;12;22/06/2022;28/06/2023;United States;48;Female;Smart TV;12 Months
609;Standard;14;03/07/2022;29/06/2023;Canada;50;Female;Smartphone;12 Months
610;Premium;13;05/07/2022;29/06/2023;United States;28;Female;Tablet;12 Months
611;Basic;15;11/07/2022;28/06/2023;United States;29;Female;Smartphone;12 Months
612;Premium;11;17/07/2022;27/06/2023;Canada;36;Male;Smart TV;12 Months
613;Standard;12;27/07/2022;28/06/2023;United Kingdom;51;Male;Laptop;11 Months
